node_id,node_type,node_subtype,degree,source,source_edge,name,notes,display_group,display_color,display_label,infra_field,infra_type,infra_class,infra_category,infra_name,display_name,gate_name,gate_name_status,needs_gate_name_review,snap_dist_m,index_right,grid_x,grid_y,grid_id,lat,lon,cell_seq,grid_node_code
INF_0144,infrastructure,tourism:information,,infrastructure,E09294,Green Visitor Center & Gift Shop,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Green Visitor Center & Gift Shop,Green Visitor Center & Gift Shop,,,False,40.240249318064706,4,1,5,15,40.7723568,-73.9773953,39,15039
INF_0269,infrastructure,amenity:restaurant,,infrastructure,E09294,Tavern on the Green,useful_infrastructure; amenity:restaurant,infrastructure,#ff7f0e,Food / cafe,amenity,restaurant,Food / cafe,Food / cafe,Tavern on the Green,Tavern on the Green,,,False,24.62896939134224,4,1,5,15,40.7723568,-73.9773953,40,15040
INF_0270,infrastructure,amenity:toilets,,infrastructure,E09421,Tavern on the Green public restrooms,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Tavern on the Green public restrooms,Tavern on the Green public restrooms,,,False,2.181317441985492,4,1,5,15,40.77225569999999,-73.9772587,41,15041
INF_0090,infrastructure,amenity:drinking_water,,infrastructure,E06280,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,4.739053354104607,4,1,5,15,40.771747901908675,-73.97690415480984,52,15052
INF_0066,infrastructure,amenity:drinking_water,,infrastructure,E06556,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.8110510706737166,4,1,5,15,40.77147679864272,-73.97768678519985,57,15057
INF_0152,infrastructure,leisure:pitch,,infrastructure,E01660,Heckscher Ballfield 5,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Heckscher Ballfield 5,Heckscher Ballfield 5,,,False,33.538339972335905,4,1,5,15,40.77091185256376,-73.97762727622559,61,15061
INF_0291,infrastructure,amenity:toilets,,infrastructure,E06740,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,12.144805627739167,4,1,5,15,40.76913329999999,-73.9806684,86,15086
INF_0089,infrastructure,amenity:drinking_water,,infrastructure,E06741,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,4.633536787039591,4,1,5,15,40.769073774582324,-73.98070167533537,88,15088
INF_0087,infrastructure,amenity:drinking_water,,infrastructure,E06824,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,4.145290252330771,4,1,5,15,40.76840572141148,-73.98105047857013,94,15094
INF_0093,infrastructure,amenity:drinking_water,,infrastructure,E06855,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,5.307745577189361,4,1,5,15,40.76808503349282,-73.9809452203435,97,15097
INF_0063,infrastructure,amenity:drinking_water,,infrastructure,E05877,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.646483467718121,5,2,1,21,40.77762681888622,-73.9651527906083,2,21002
INF_0124,infrastructure,amenity:drinking_water,,infrastructure,E05910,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,45.17705227353684,5,2,1,21,40.77699899419282,-73.96428257632745,5,21005
INF_0168,infrastructure,leisure:playground,,infrastructure,E05896,James Michael Levin Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,James Michael Levin Playground,James Michael Levin Playground,,,False,23.8031672477173,5,2,1,21,40.77583162338578,-73.96548147282068,13,21013
INF_0062,infrastructure,amenity:drinking_water,,infrastructure,E05866,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.6245353366554016,5,2,1,21,40.77559695110927,-73.96549310316804,15,21015
INF_0007,infrastructure,tourism:artwork,,infrastructure,E07135,Alice in Wonderland,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Alice in Wonderland,Alice in Wonderland,,,False,7.968053495699999,5,2,1,21,40.7750893,-73.9664674,20,21020
INF_0047,infrastructure,amenity:drinking_water,,infrastructure,E09771,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,1.9854769036057993,5,2,1,21,40.7745834,-73.9665039,26,21026
INF_0147,infrastructure,tourism:artwork,,infrastructure,E02634,Hans Christian Andersen,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Hans Christian Andersen,Hans Christian Andersen,,,False,8.17098371756471,5,2,1,21,40.774405499999986,-73.96772,33,21033
INF_0294,infrastructure,amenity:toilets,,infrastructure,E09847,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,16.576040318122075,5,2,1,21,40.7738818,-73.9667933,45,21045
INF_0032,infrastructure,amenity:drinking_water,,infrastructure,E09799,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,0.23627075794965147,5,2,1,21,40.77364171301975,-73.9675481731561,51,21051
INF_0276,infrastructure,tourism:artwork,,infrastructure,E11770,The Pilgrim,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,The Pilgrim,The Pilgrim,,,False,16.70372443109619,5,2,1,21,40.77306722107906,-73.96860958871102,53,21053
INF_0253,infrastructure,tourism:artwork,,infrastructure,E09177,Samuel F. B. Morse,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Samuel F. B. Morse,Samuel F. B. Morse,,,False,23.115994028304712,5,2,1,21,40.772592037272304,-73.96766841850109,67,21067
INF_0074,infrastructure,amenity:drinking_water,,infrastructure,E09177,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.0441356428980297,5,2,1,21,40.772584554132166,-73.96767446115943,68,21068
INF_0055,infrastructure,amenity:drinking_water,,infrastructure,E09176,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.3470398003539175,5,2,1,21,40.77242718147238,-73.9678167487651,70,21070
INF_0122,infrastructure,amenity:drinking_water,,infrastructure,E09174,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,30.73222526432833,5,2,1,21,40.7721433,-73.9679833,76,21076
INF_0128,infrastructure,leisure:playground,,infrastructure,E09174,East 72nd Street Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,East 72nd Street Playground,East 72nd Street Playground,,,False,14.837248395329693,5,2,1,21,40.7721433,-73.9679833,77,21077
INF_0034,infrastructure,amenity:drinking_water,,infrastructure,E08723,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,0.610139435250493,5,2,1,21,40.771929392193194,-73.96969371270414,79,21079
INF_0245,infrastructure,tourism:artwork,,infrastructure,E06970,Richard Morris Hunt,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Richard Morris Hunt,Richard Morris Hunt,,,False,28.41134291699104,5,2,1,21,40.77151608934498,-73.96831456035974,81,21081
INF_0069,infrastructure,amenity:drinking_water,,infrastructure,E11102,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.8436388444698903,6,2,2,22,40.77766630519269,-73.96729367542542,7,22007
INF_0265,infrastructure,tourism:artwork,,infrastructure,E11615,Still Hunt,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Still Hunt,Still Hunt,,,False,10.372382988152449,6,2,2,22,40.77680726821142,-73.9670735715228,14,22014
INF_0177,infrastructure,amenity:restaurant,,infrastructure,E09841,Loeb Boathouse,useful_infrastructure; amenity:restaurant,infrastructure,#ff7f0e,Food / cafe,amenity,restaurant,Food / cafe,Food / cafe,Loeb Boathouse,Loeb Boathouse,,,False,22.4578114859457,6,2,2,22,40.77534344377567,-73.96847683424062,32,22032
INF_0289,infrastructure,amenity:toilets,,infrastructure,E02597,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,9.875454814050427,6,2,2,22,40.7750330910969,-73.96858751849201,34,22034
INF_0073,infrastructure,amenity:drinking_water,,infrastructure,E02596,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.0336693113040276,6,2,2,22,40.77491671720834,-73.9687823177357,37,22037
INF_0176,infrastructure,tourism:attraction,,infrastructure,E02594,Loeb Boathouse,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Loeb Boathouse,Loeb Boathouse,,,False,13.083368934524486,6,2,2,22,40.774790544925466,-73.96901605072628,41,22041
INF_0262,infrastructure,tourism:artwork,,infrastructure,E10999,Snow Babies,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Snow Babies,Snow Babies,,,False,1.607057469229088,6,2,2,22,40.77246079999998,-73.9697534,75,22075
INF_0181,infrastructure,tourism:artwork,,infrastructure,E11600,Mother Goose,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Mother Goose,Mother Goose,,,False,6.58177347272404,6,2,2,22,40.77245834970819,-73.9695982296082,77,22077
INF_0324,infrastructure,entrance:yes,,infrastructure,E14128,Unnamed yes entrance,useful_infrastructure; entrance:yes,infrastructure,#7f7f7f,Entrance / gate,entrance,yes,Entrance / gate,Entrance / gate,Unnamed yes entrance,Unnamed yes entrance,,missing_name,True,0.0,7,2,3,23,40.779298299999994,-73.9688958,2,23002
INF_0156,infrastructure,tourism:museum,,infrastructure,E02430,Henry Luce Nature Observatory,useful_infrastructure; tourism:museum,infrastructure,#9467bd,Information / landmark,tourism,museum,Information / landmark,Information / landmark,Henry Luce Nature Observatory,Henry Luce Nature Observatory,,,False,5.142984808402485,7,2,3,23,40.77922732107904,-73.96881608236662,3,23003
INF_0065,infrastructure,amenity:drinking_water,,infrastructure,E02428,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.7055694408886497,7,2,3,23,40.77919501791213,-73.96868503462463,4,23004
INF_0305,infrastructure,barrier:gate,,infrastructure,E09416,Unnamed gate,useful_infrastructure; barrier:gate,infrastructure,#7f7f7f,Entrance / gate,barrier,gate,Entrance / gate,Entrance / gate,Unnamed gate,Unnamed gate,,missing_name,True,0.0,7,2,3,23,40.77859109999999,-73.9680598,8,23008
INF_0280,infrastructure,amenity:toilets,,infrastructure,E10796,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,1.8516696539671065,7,2,3,23,40.7783749,-73.9677305,14,23014
INF_0344,infrastructure,tourism:viewpoint,,infrastructure,E10036,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,5.887753114938585,7,2,3,23,40.776262669352064,-73.9700667337383,69,23069
INF_0338,infrastructure,tourism:viewpoint,,infrastructure,E10874,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.303094517249939,7,2,3,23,40.77584712919825,-73.97070683223806,76,23076
INF_0054,infrastructure,amenity:drinking_water,,infrastructure,E11838,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.3240964841447527,7,2,3,23,40.77461821432776,-73.97238069936358,86,23086
INF_0013,infrastructure,tourism:attraction,,infrastructure,E02547,Bethesda Fountain,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Bethesda Fountain,Bethesda Fountain,,,False,19.313691050659173,7,2,3,23,40.77449781744652,-73.97086940820948,87,23087
INF_0048,infrastructure,amenity:drinking_water,,infrastructure,E12103,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.0298592366868595,7,2,3,23,40.77355800759295,-73.97164213031053,114,23114
INF_0285,infrastructure,amenity:toilets,,infrastructure,E03097,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,5.308584798942144,7,2,3,23,40.77350320239135,-73.9711389627302,115,23115
INF_0169,infrastructure,tourism:artwork,,infrastructure,E08181,Johann Christoph Friedrich Von Schiller,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Johann Christoph Friedrich Von Schiller,Johann Christoph Friedrich Von Schiller,,,False,6.448335654679567,7,2,3,23,40.77319305612272,-73.97180710829201,126,23126
INF_0260,infrastructure,tourism:viewpoint,,infrastructure,E04024,Skate Circle,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Skate Circle,Skate Circle,,,False,0.8635499851078939,7,2,3,23,40.77307245424048,-73.97251211516877,127,23127
INF_0178,infrastructure,tourism:artwork,,infrastructure,E08507,Ludwig van Beethoven,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Ludwig van Beethoven,Ludwig van Beethoven,,,False,6.305000511071172,7,2,3,23,40.772903481305505,-73.97195559470431,130,23130
INF_0332,infrastructure,tourism:artwork,,infrastructure,E08174,Victor Herbert,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Victor Herbert,Victor Herbert,,,False,7.024970332140029,7,2,3,23,40.77269557587925,-73.97221447830522,134,23134
INF_0336,infrastructure,tourism:viewpoint,,infrastructure,E14125,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,1.1049753722841267,8,2,4,24,40.779510549421815,-73.96904766624952,15,24015
INF_0163,infrastructure,tourism:information,,infrastructure,E14127,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,2.473344202360599,8,2,4,24,40.77934619999999,-73.9689517,18,24018
INF_0323,infrastructure,entrance:yes,,infrastructure,E14127,Unnamed yes entrance,useful_infrastructure; entrance:yes,infrastructure,#7f7f7f,Entrance / gate,entrance,yes,Entrance / gate,Entrance / gate,Unnamed yes entrance,Unnamed yes entrance,,missing_name,True,0.0,8,2,4,24,40.77934619999999,-73.9689517,19,24019
INF_0256,infrastructure,amenity:shelter,,infrastructure,E11645,Shelter,useful_infrastructure; amenity:shelter,infrastructure,#8c564b,Shelter,amenity,shelter,Shelter,Shelter,Shelter,Shelter,,,False,1.028094753682879,8,2,4,24,40.77896811229648,-73.96964005721655,31,24031
INF_0257,infrastructure,amenity:shelter,,infrastructure,E13554,Shelter,useful_infrastructure; amenity:shelter,infrastructure,#8c564b,Shelter,amenity,shelter,Shelter,Shelter,Shelter,Shelter,,,False,7.360562296017366,8,2,4,24,40.77690647268605,-73.97103425902894,84,24084
INF_0333,infrastructure,tourism:viewpoint,,infrastructure,E11438,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,0.0,8,2,4,24,40.77651959999999,-73.9719286,89,24089
INF_0016,infrastructure,tourism:attraction,,infrastructure,E02761,Bow Bridge,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Bow Bridge,Bow Bridge,,,False,0.1873800357284146,8,2,4,24,40.775762773521855,-73.97177343600559,98,24098
INF_0028,infrastructure,tourism:artwork,,infrastructure,E00064,Daniel Webster,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Daniel Webster,Daniel Webster,,,False,8.888360923259237,8,2,4,24,40.77468441491554,-73.97417167720549,109,24109
INF_0165,infrastructure,tourism:information,,infrastructure,E07048,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,3.8404018357629908,8,2,4,24,40.77447030870862,-73.97363436083117,114,24114
INF_0273,infrastructure,tourism:artwork,,infrastructure,E12135,The Falconer,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,The Falconer,The Falconer,,,False,10.071322042788195,8,2,4,24,40.77415501717968,-73.97372392180203,121,24121
INF_0120,infrastructure,amenity:drinking_water,,infrastructure,E01703,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,21.30203341574985,9,2,5,25,40.780596563294885,-73.97199309011887,1,25001
INF_0082,infrastructure,amenity:drinking_water,,infrastructure,E11707,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.6775261202853806,9,2,5,25,40.779670823172694,-73.97133193917222,15,25015
INF_0006,infrastructure,tourism:artwork,,infrastructure,E07126,Alexander von Humboldt,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Alexander von Humboldt,Alexander von Humboldt,,,False,12.640735236778074,9,2,5,25,40.77940491920772,-73.97316766122151,18,25018
INF_0049,infrastructure,amenity:drinking_water,,infrastructure,E11405,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.0562130522853255,9,2,5,25,40.77880149689086,-73.97196334481238,24,25024
INF_0077,infrastructure,amenity:drinking_water,,infrastructure,E08922,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,3.213496732637746,9,2,5,25,40.77611433014,-73.9754367487258,48,25048
INF_0170,infrastructure,tourism:artwork,,infrastructure,E08442,John Lennon's Imagine,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,John Lennon's Imagine,John Lennon's Imagine,,,False,4.438443818295916,9,2,5,25,40.77576378192375,-73.9751708245476,57,25057
INF_0298,infrastructure,amenity:toilets,,infrastructure,E13502,Toilets,useful_infrastructure; amenity:toilets,infrastructure,#1f77b4,Restroom,amenity,toilets,Restroom,Restroom,Toilets,Toilets,,,False,44.67343651310508,10,3,1,31,40.78133197819726,-73.96132021470801,11,31011
INF_0009,infrastructure,leisure:playground,,infrastructure,E12541,Ancient Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Ancient Playground,Ancient Playground,,,False,29.363063138587115,10,3,1,31,40.78064222836441,-73.96193166740437,13,31013
INF_0008,infrastructure,amenity:cafe,,infrastructure,E01907,American Wing Café,useful_infrastructure; amenity:cafe,infrastructure,#ff7f0e,Food / cafe,amenity,cafe,Food / cafe,Food / cafe,American Wing Café,American Wing Café,,,False,8.155956987355122,10,3,1,31,40.78028360000001,-73.9636905,14,31014
INF_0321,infrastructure,entrance:main,,infrastructure,E13804,Unnamed main entrance,useful_infrastructure; entrance:main,infrastructure,#7f7f7f,Entrance / gate,entrance,main,Entrance / gate,Entrance / gate,Unnamed main entrance,Unnamed main entrance,,missing_name,True,21.67654416341239,10,3,1,31,40.779250047176504,-73.96226094454391,16,31016
INF_0275,infrastructure,tourism:museum,,infrastructure,E13803,The Metropolitan Museum of Art,useful_infrastructure; tourism:museum,infrastructure,#9467bd,Information / landmark,tourism,museum,Information / landmark,Information / landmark,The Metropolitan Museum of Art,The Metropolitan Museum of Art,,,False,93.04717331815606,10,3,1,31,40.77903511823452,-73.96241678016959,17,31017
INF_0322,infrastructure,entrance:main,,infrastructure,E13803,Unnamed main entrance,useful_infrastructure; entrance:main,infrastructure,#7f7f7f,Entrance / gate,entrance,main,Entrance / gate,Entrance / gate,Unnamed main entrance,Unnamed main entrance,,missing_name,True,21.748418489876403,10,3,1,31,40.77902545759204,-73.96242378276519,18,31018
INF_0329,infrastructure,entrance:yes,,infrastructure,E13801,Unnamed yes entrance,useful_infrastructure; entrance:yes,infrastructure,#7f7f7f,Entrance / gate,entrance,yes,Entrance / gate,Entrance / gate,Unnamed yes entrance,Unnamed yes entrance,,missing_name,True,24.891643525372764,10,3,1,31,40.77861791340646,-73.96272103040752,19,31019
INF_0166,infrastructure,tourism:information,,infrastructure,E01843,Information,useful_infrastructure; tourism:information,infrastructure,#9467bd,Information / landmark,tourism,information,Information / landmark,Information / landmark,Information,Information,,,False,5.142314980897398,10,3,1,31,40.778213404316396,-73.96486056075489,20,31020
INF_0146,infrastructure,tourism:artwork,,infrastructure,E09398,Group of Bears,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Group of Bears,Group of Bears,,,False,58.658235348251445,10,3,1,31,40.7777581,-73.96333890000001,21,31021
INF_0251,infrastructure,leisure:playground,,infrastructure,E09398,Ruth and Arthur Smadbeck-Heckscher East Playground,useful_infrastructure; leisure:playground,infrastructure,#e377c2,Recreation,leisure,playground,Recreation,Recreation,Ruth and Arthur Smadbeck-Heckscher East Playground,Ruth and Arthur Smadbeck-Heckscher East Playground,,,False,57.53336731757773,10,3,1,31,40.7777581,-73.96333890000001,22,31022
INF_0051,infrastructure,amenity:drinking_water,,infrastructure,E07181,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.2881298633997913,11,3,2,32,40.78217029791369,-73.96255323474358,2,32002
INF_0320,infrastructure,entrance:main,,infrastructure,E07181,Unnamed main entrance,useful_infrastructure; entrance:main,infrastructure,#7f7f7f,Entrance / gate,entrance,main,Entrance / gate,Entrance / gate,Unnamed main entrance,Unnamed main entrance,,missing_name,True,3.215466431717697,11,3,2,32,40.782163985702084,-73.96254040646653,3,32003
INF_0053,infrastructure,amenity:drinking_water,,infrastructure,E02487,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.3157907497295693,11,3,2,32,40.781565136474825,-73.9633003095493,11,32011
INF_0070,infrastructure,amenity:drinking_water,,infrastructure,E02461,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.87819107746163,11,3,2,32,40.78156510000001,-73.9639319,12,32012
INF_0139,infrastructure,leisure:pitch,,infrastructure,E01751,Great Lawn Ball Field 4,useful_infrastructure; leisure:pitch,infrastructure,#e377c2,Recreation,leisure,pitch,Recreation,Recreation,Great Lawn Ball Field 4,Great Lawn Ball Field 4,,,False,53.5620981533255,11,3,2,32,40.781235870204334,-73.96522519306475,20,32020
INF_0088,infrastructure,amenity:drinking_water,,infrastructure,E01911,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,4.53772059830926,11,3,2,32,40.78122884285036,-73.96351171844725,21,32021
INF_0005,infrastructure,tourism:artwork,,infrastructure,E08550,Alexander Hamilton,useful_infrastructure; tourism:artwork,infrastructure,#9467bd,Information / landmark,tourism,artwork,Information / landmark,Information / landmark,Alexander Hamilton,Alexander Hamilton,,,False,28.319751941304062,11,3,2,32,40.78118222148533,-73.96484418712323,23,32023
INF_0071,infrastructure,amenity:drinking_water,,infrastructure,E05694,Drinking Water,useful_infrastructure; amenity:drinking_water,infrastructure,#17becf,Drinking water,amenity,drinking_water,Drinking water,Drinking water,Drinking Water,Drinking Water,,,False,2.952417411786392,11,3,2,32,40.78037880111311,-73.96536990530544,27,32027
INF_0025,infrastructure,tourism:attraction,,infrastructure,E05674,Cleopatra's Needle,useful_infrastructure; tourism:attraction,infrastructure,#9467bd,Information / landmark,tourism,attraction,Information / landmark,Information / landmark,Cleopatra's Needle,Cleopatra's Needle,,,False,13.145216209774212,11,3,2,32,40.7797399,-73.9654708,31,32031
INF_0180,infrastructure,amenity:restaurant,,infrastructure,E13955,Met Dining Room,useful_infrastructure; amenity:restaurant,infrastructure,#ff7f0e,Food / cafe,amenity,restaurant,Food / cafe,Food / cafe,Met Dining Room,Met Dining Room,,,False,24.81984256021047,11,3,2,32,40.7790734,-73.9646407,40,32040
INF_0205,infrastructure,amenity:cafe,,infrastructure,E13955,Petrie Court Café,useful_infrastructure; amenity:cafe,infrastructure,#ff7f0e,Food / cafe,amenity,cafe,Food / cafe,Food / cafe,Petrie Court Café,Petrie Court Café,,,False,18.278951792889146,11,3,2,32,40.7790734,-73.9646407,41,32041
INF_0346,infrastructure,tourism:viewpoint,,infrastructure,E02414,Viewpoint,useful_infrastructure; tourism:viewpoint,infrastructure,#9467bd,Information / landmark,tourism,viewpoint,Information / landmark,Information / landmark,Viewpoint,Viewpoint,,,False,13.291001767891714,11,3,2,32,40.7789866,-73.9668077,44,32044
